year,garnizon,age,suicides,outcome
2017,KWP Białystok,75-79,12,Attempted
2017,KWP Gdańsk,75-79,11,Attempted
2017,KWP Gorzów Wlkp.,75-79,5,Attempted
2017,KWP Katowice,75-79,29,Attempted
2017,KWP Kielce,75-79,8,Attempted
2017,KWP Kraków,75-79,23,Attempted
2017,KWP Łódź,75-79,14,Attempted
2017,KWP Lublin,75-79,7,Attempted
2017,KWP Olsztyn,75-79,5,Attempted
2017,KWP Opole,75-79,3,Attempted
2017,KWP Poznań,75-79,11,Attempted
2017,KWP Rzeszów,75-79,13,Attempted
2017,KWP Szczecin,75-79,4,Attempted
2017,KSP Warszawa,75-79,10,Attempted
2017,KWP Radom,75-79,11,Attempted
2017,KWP Wrocław,75-79,10,Attempted
2018,KWP Bydgoszcz,75-79,5,Attempted
2018,KWP Białystok,75-79,10,Attempted
2018,KWP Gdańsk,75-79,11,Attempted
2018,KWP Gorzów Wlkp.,75-79,3,Attempted
2018,KWP Katowice,75-79,32,Attempted
2018,KWP Kielce,75-79,7,Attempted
2018,KWP Kraków,75-79,22,Attempted
2018,KWP Łódź,75-79,13,Attempted
2018,KWP Lublin,75-79,11,Attempted
2018,KWP Olsztyn,75-79,9,Attempted
2018,KWP Opole,75-79,8,Attempted
2018,KWP Poznań,75-79,8,Attempted
2018,KWP Rzeszów,75-79,14,Attempted
2018,KWP Szczecin,75-79,11,Attempted
2018,KSP Warszawa,75-79,10,Attempted
2018,KWP Radom,75-79,15,Attempted
2018,KWP Wrocław,75-79,13,Attempted
2019,KWP Bydgoszcz,75-79,2,Attempted
2019,KWP Białystok,75-79,12,Attempted
2019,KWP Gdańsk,75-79,11,Attempted
2019,KWP Gorzów Wlkp.,75-79,6,Attempted
2019,KWP Katowice,75-79,32,Attempted
2019,KWP Kielce,75-79,10,Attempted
2019,KWP Kraków,75-79,20,Attempted
2019,KWP Łódź,75-79,18,Attempted
2019,KWP Lublin,75-79,13,Attempted
2019,KWP Olsztyn,75-79,9,Attempted
2019,KWP Opole,75-79,5,Attempted
2019,KWP Poznań,75-79,12,Attempted
2019,KWP Rzeszów,75-79,9,Attempted
2019,KWP Szczecin,75-79,6,Attempted
2019,KSP Warszawa,75-79,8,Attempted
2019,KWP Radom,75-79,11,Attempted
2019,KWP Wrocław,75-79,16,Attempted
2020,KWP Bydgoszcz,75-79,9,Attempted
2020,KWP Białystok,75-79,13,Attempted
2020,KWP Gdańsk,75-79,12,Attempted
2020,KWP Gorzów Wlkp.,75-79,4,Attempted
2020,KWP Katowice,75-79,26,Attempted
2020,KWP Kielce,75-79,10,Attempted
2020,KWP Kraków,75-79,15,Attempted
2020,KWP Łódź,75-79,22,Attempted
2020,KWP Lublin,75-79,12,Attempted
2020,KWP Olsztyn,75-79,6,Attempted
2020,KWP Opole,75-79,4,Attempted
2020,KWP Poznań,75-79,12,Attempted
2020,KWP Rzeszów,75-79,8,Attempted
2020,KWP Szczecin,75-79,6,Attempted
2020,KSP Warszawa,75-79,9,Attempted
2020,KWP Radom,75-79,14,Attempted
2020,KWP Wrocław,75-79,14,Attempted
2021,KWP Bydgoszcz,75-79,8,Attempted
2021,KWP Białystok,75-79,3,Attempted
2021,KWP Gdańsk,75-79,11,Attempted
2021,KWP Gorzów Wlkp.,75-79,10,Attempted
2021,KWP Katowice,75-79,32,Attempted
2021,KWP Kielce,75-79,7,Attempted
2021,KWP Kraków,75-79,22,Attempted
2021,KWP Łódź,75-79,20,Attempted
2021,KWP Lublin,75-79,12,Attempted
2021,KWP Olsztyn,75-79,4,Attempted
2021,KWP Opole,75-79,3,Attempted
2021,KWP Poznań,75-79,14,Attempted
2021,KWP Rzeszów,75-79,8,Attempted
2021,KWP Szczecin,75-79,6,Attempted
2021,KSP Warszawa,75-79,11,Attempted
2021,KWP Radom,75-79,4,Attempted
2021,KWP Wrocław,75-79,17,Attempted
2017,KWP Bydgoszcz,80-84,9,Attempted
2017,KWP Białystok,80-84,2,Attempted
2017,KWP Gdańsk,80-84,11,Attempted
2017,KWP Gorzów Wlkp.,80-84,6,Attempted
2017,KWP Katowice,80-84,28,Attempted
2017,KWP Kielce,80-84,3,Attempted
2017,KWP Kraków,80-84,22,Attempted
2017,KWP Łódź,80-84,11,Attempted
2017,KWP Lublin,80-84,11,Attempted
2017,KWP Olsztyn,80-84,10,Attempted
2017,KWP Opole,80-84,4,Attempted
2017,KWP Poznań,80-84,12,Attempted
2017,KWP Rzeszów,80-84,6,Attempted
2017,KWP Szczecin,80-84,10,Attempted
2017,KSP Warszawa,80-84,13,Attempted
2017,KWP Radom,80-84,13,Attempted
2017,KWP Wrocław,80-84,6,Attempted
2018,KWP Bydgoszcz,80-84,7,Attempted
2018,KWP Białystok,80-84,3,Attempted
2018,KWP Gdańsk,80-84,4,Attempted
2018,KWP Gorzów Wlkp.,80-84,1,Attempted
2018,KWP Katowice,80-84,16,Attempted
2018,KWP Kielce,80-84,5,Attempted
2018,KWP Kraków,80-84,15,Attempted
2018,KWP Łódź,80-84,14,Attempted
2018,KWP Lublin,80-84,10,Attempted
2018,KWP Olsztyn,80-84,5,Attempted
2018,KWP Opole,80-84,3,Attempted
2018,KWP Poznań,80-84,10,Attempted
2018,KWP Rzeszów,80-84,1,Attempted
2018,KWP Szczecin,80-84,5,Attempted
2018,KSP Warszawa,80-84,15,Attempted
2018,KWP Radom,80-84,9,Attempted
2018,KWP Wrocław,80-84,19,Attempted
2019,KWP Bydgoszcz,80-84,4,Attempted
2019,KWP Białystok,80-84,9,Attempted
2019,KWP Gdańsk,80-84,8,Attempted
2019,KWP Gorzów Wlkp.,80-84,5,Attempted
2019,KWP Katowice,80-84,16,Attempted
2019,KWP Kielce,80-84,6,Attempted
2019,KWP Kraków,80-84,16,Attempted
2019,KWP Łódź,80-84,16,Attempted
2019,KWP Lublin,80-84,15,Attempted
2019,KWP Olsztyn,80-84,9,Attempted
2019,KWP Opole,80-84,1,Attempted
2019,KWP Poznań,80-84,9,Attempted
2019,KWP Rzeszów,80-84,7,Attempted
2019,KWP Szczecin,80-84,6,Attempted
2019,KSP Warszawa,80-84,8,Attempted
2019,KWP Radom,80-84,8,Attempted
2019,KWP Wrocław,80-84,19,Attempted
2020,KWP Bydgoszcz,80-84,7,Attempted
2020,KWP Białystok,80-84,4,Attempted
2020,KWP Gdańsk,80-84,4,Attempted
2020,KWP Gorzów Wlkp.,80-84,3,Attempted
2020,KWP Katowice,80-84,29,Attempted
2020,KWP Kielce,80-84,6,Attempted
2020,KWP Kraków,80-84,22,Attempted
2020,KWP Łódź,80-84,14,Attempted
2020,KWP Lublin,80-84,10,Attempted
2020,KWP Olsztyn,80-84,8,Attempted
2020,KWP Opole,80-84,6,Attempted
2020,KWP Poznań,80-84,9,Attempted
2020,KWP Rzeszów,80-84,8,Attempted
2020,KWP Szczecin,80-84,6,Attempted
2020,KSP Warszawa,80-84,11,Attempted
2020,KWP Radom,80-84,10,Attempted
2020,KWP Wrocław,80-84,14,Attempted
2021,KWP Bydgoszcz,80-84,7,Attempted
2021,KWP Białystok,80-84,5,Attempted
2021,KWP Gdańsk,80-84,15,Attempted
2021,KWP Gorzów Wlkp.,80-84,10,Attempted
2021,KWP Katowice,80-84,18,Attempted
2021,KWP Kielce,80-84,6,Attempted
2021,KWP Kraków,80-84,19,Attempted
2021,KWP Łódź,80-84,23,Attempted
2021,KWP Lublin,80-84,11,Attempted
2021,KWP Olsztyn,80-84,6,Attempted
2021,KWP Opole,80-84,5,Attempted
2021,KWP Poznań,80-84,14,Attempted
2021,KWP Rzeszów,80-84,9,Attempted
2021,KWP Szczecin,80-84,10,Attempted
2021,KSP Warszawa,80-84,7,Attempted
2021,KWP Radom,80-84,7,Attempted
2021,KWP Wrocław,80-84,15,Attempted
2017,KWP Bydgoszcz,85+,6,Attempted
2017,KWP Białystok,85+,2,Attempted
2017,KWP Gdańsk,85+,11,Attempted
2017,KWP Gorzów Wlkp.,85+,8,Attempted
2017,KWP Katowice,85+,18,Attempted
2017,KWP Kielce,85+,4,Attempted
2017,KWP Kraków,85+,13,Attempted
2017,KWP Łódź,85+,11,Attempted
2017,KWP Lublin,85+,5,Attempted
2017,KWP Olsztyn,85+,5,Attempted
2017,KWP Opole,85+,0,Attempted
2017,KWP Poznań,85+,9,Attempted
2017,KWP Rzeszów,85+,4,Attempted
2017,KWP Szczecin,85+,7,Attempted
2017,KSP Warszawa,85+,14,Attempted
2017,KWP Radom,85+,6,Attempted
2017,KWP Wrocław,85+,9,Attempted
2018,KWP Bydgoszcz,85+,10,Attempted
2018,KWP Białystok,85+,5,Attempted
2018,KWP Gdańsk,85+,8,Attempted
2018,KWP Gorzów Wlkp.,85+,4,Attempted
2018,KWP Katowice,85+,24,Attempted
2018,KWP Kielce,85+,3,Attempted
2018,KWP Kraków,85+,12,Attempted
2018,KWP Łódź,85+,18,Attempted
2018,KWP Lublin,85+,9,Attempted
2018,KWP Olsztyn,85+,8,Attempted
2018,KWP Opole,85+,3,Attempted
2018,KWP Poznań,85+,8,Attempted
2018,KWP Rzeszów,85+,5,Attempted
2018,KWP Szczecin,85+,6,Attempted
2018,KSP Warszawa,85+,10,Attempted
2018,KWP Radom,85+,14,Attempted
2018,KWP Wrocław,85+,12,Attempted
2019,KWP Bydgoszcz,85+,7,Attempted
2019,KWP Białystok,85+,3,Attempted
2019,KWP Gdańsk,85+,11,Attempted
2019,KWP Gorzów Wlkp.,85+,3,Attempted
2019,KWP Katowice,85+,18,Attempted
2019,KWP Kielce,85+,3,Attempted
2019,KWP Kraków,85+,20,Attempted
2019,KWP Łódź,85+,17,Attempted
2019,KWP Lublin,85+,10,Attempted
2019,KWP Olsztyn,85+,8,Attempted
2019,KWP Opole,85+,3,Attempted
2019,KWP Poznań,85+,15,Attempted
2019,KWP Rzeszów,85+,2,Attempted
2019,KWP Szczecin,85+,10,Attempted
2019,KSP Warszawa,85+,22,Attempted
2019,KWP Radom,85+,13,Attempted
2019,KWP Wrocław,85+,15,Attempted
2020,KWP Bydgoszcz,85+,8,Attempted
2020,KWP Białystok,85+,3,Attempted
2020,KWP Gdańsk,85+,7,Attempted
2020,KWP Gorzów Wlkp.,85+,3,Attempted
2020,KWP Katowice,85+,18,Attempted
2020,KWP Kielce,85+,12,Attempted
2020,KWP Kraków,85+,22,Attempted
2020,KWP Łódź,85+,17,Attempted
2020,KWP Lublin,85+,5,Attempted
2020,KWP Olsztyn,85+,3,Attempted
2020,KWP Opole,85+,6,Attempted
2020,KWP Poznań,85+,13,Attempted
2020,KWP Rzeszów,85+,9,Attempted
2020,KWP Szczecin,85+,7,Attempted
2020,KSP Warszawa,85+,18,Attempted
2020,KWP Radom,85+,12,Attempted
2020,KWP Wrocław,85+,14,Attempted
2021,KWP Bydgoszcz,85+,6,Attempted
2021,KWP Białystok,85+,3,Attempted
2021,KWP Gdańsk,85+,12,Attempted
2021,KWP Gorzów Wlkp.,85+,5,Attempted
2021,KWP Katowice,85+,14,Attempted
2021,KWP Kielce,85+,3,Attempted
2021,KWP Kraków,85+,21,Attempted
2021,KWP Łódź,85+,21,Attempted
2021,KWP Lublin,85+,11,Attempted
2021,KWP Olsztyn,85+,8,Attempted
2021,KWP Opole,85+,7,Attempted
2021,KWP Poznań,85+,12,Attempted
2021,KWP Rzeszów,85+,7,Attempted
2021,KWP Szczecin,85+,9,Attempted
2021,KSP Warszawa,85+,17,Attempted
2021,KWP Radom,85+,9,Attempted
2021,KWP Wrocław,85+,18,Attempted
2017,KWP Bydgoszcz,undetermined,1,Attempted
2017,KWP Białystok,undetermined,1,Attempted
2017,KWP Gdańsk,undetermined,2,Attempted
2017,KWP Gorzów Wlkp.,undetermined,0,Attempted
2017,KWP Katowice,undetermined,0,Attempted
2017,KWP Kielce,undetermined,0,Attempted
2017,KWP Kraków,undetermined,2,Attempted
2017,KWP Łódź,undetermined,0,Attempted
2017,KWP Lublin,undetermined,0,Attempted
2017,KWP Olsztyn,undetermined,0,Attempted
2017,KWP Opole,undetermined,0,Attempted
2017,KWP Poznań,undetermined,1,Attempted
2017,KWP Rzeszów,undetermined,0,Attempted
2017,KWP Szczecin,undetermined,1,Attempted
2017,KSP Warszawa,undetermined,0,Attempted
2017,KWP Radom,undetermined,1,Attempted
2017,KWP Wrocław,undetermined,0,Attempted
2018,KWP Bydgoszcz,undetermined,1,Attempted
2018,KWP Białystok,undetermined,0,Attempted
2018,KWP Gdańsk,undetermined,0,Attempted
2018,KWP Gorzów Wlkp.,undetermined,0,Attempted
2018,KWP Katowice,undetermined,0,Attempted
2018,KWP Kielce,undetermined,0,Attempted
2018,KWP Kraków,undetermined,3,Attempted
2018,KWP Łódź,undetermined,0,Attempted
2018,KWP Lublin,undetermined,0,Attempted
2018,KWP Olsztyn,undetermined,0,Attempted
2018,KWP Opole,undetermined,0,Attempted
2018,KWP Poznań,undetermined,0,Attempted
2018,KWP Rzeszów,undetermined,0,Attempted
2018,KWP Szczecin,undetermined,0,Attempted
2018,KSP Warszawa,undetermined,2,Attempted
2018,KWP Radom,undetermined,0,Attempted
2018,KWP Wrocław,undetermined,1,Attempted
2019,KWP Bydgoszcz,undetermined,2,Attempted
2019,KWP Białystok,undetermined,1,Attempted
2019,KWP Gdańsk,undetermined,0,Attempted
2019,KWP Gorzów Wlkp.,undetermined,1,Attempted
2019,KWP Katowice,undetermined,0,Attempted
2019,KWP Kielce,undetermined,0,Attempted
2019,KWP Kraków,undetermined,0,Attempted
2019,KWP Łódź,undetermined,0,Attempted
2019,KWP Lublin,undetermined,3,Attempted
2019,KWP Olsztyn,undetermined,0,Attempted
2019,KWP Opole,undetermined,0,Attempted
2019,KWP Poznań,undetermined,0,Attempted
2019,KWP Rzeszów,undetermined,0,Attempted
2019,KWP Szczecin,undetermined,0,Attempted
2019,KSP Warszawa,undetermined,1,Attempted
2019,KWP Radom,undetermined,1,Attempted
2019,KWP Wrocław,undetermined,2,Attempted
2020,KWP Bydgoszcz,undetermined,1,Attempted
2020,KWP Białystok,undetermined,0,Attempted
2020,KWP Gdańsk,undetermined,1,Attempted
2020,KWP Gorzów Wlkp.,undetermined,0,Attempted
2020,KWP Katowice,undetermined,0,Attempted
2020,KWP Kielce,undetermined,0,Attempted
2020,KWP Kraków,undetermined,0,Attempted
2020,KWP Łódź,undetermined,0,Attempted
2020,KWP Lublin,undetermined,0,Attempted
2020,KWP Olsztyn,undetermined,0,Attempted
2020,KWP Opole,undetermined,0,Attempted
2020,KWP Poznań,undetermined,0,Attempted
2020,KWP Rzeszów,undetermined,0,Attempted
2020,KWP Szczecin,undetermined,1,Attempted
2020,KSP Warszawa,undetermined,3,Attempted
2020,KWP Radom,undetermined,1,Attempted
2020,KWP Wrocław,undetermined,0,Attempted
2021,KWP Bydgoszcz,undetermined,1,Attempted
2021,KWP Białystok,undetermined,0,Attempted
2021,KWP Gdańsk,undetermined,1,Attempted
2021,KWP Gorzów Wlkp.,undetermined,0,Attempted
2021,KWP Katowice,undetermined,1,Attempted
2021,KWP Kielce,undetermined,0,Attempted
2021,KWP Kraków,undetermined,0,Attempted
2021,KWP Łódź,undetermined,1,Attempted
2021,KWP Lublin,undetermined,1,Attempted
2021,KWP Olsztyn,undetermined,0,Attempted
2021,KWP Opole,undetermined,1,Attempted
2021,KWP Poznań,undetermined,1,Attempted
2021,KWP Rzeszów,undetermined,0,Attempted
2021,KWP Szczecin,undetermined,0,Attempted
2021,KSP Warszawa,undetermined,9,Attempted
2021,KWP Radom,undetermined,0,Attempted
2021,KWP Wrocław,undetermined,2,Attempted
1999,KWP Wrocław,0-6,1,Fatal
1999,KWP Bydgoszcz,0-6,0,Fatal
1999,KWP Lublin,0-6,2,Fatal
1999,KWP Gorzów Wlkp.,0-6,0,Fatal
1999,KWP Łódź,0-6,2,Fatal
1999,KWP Kraków,0-6,1,Fatal
1999,KWP Radom,0-6,0,Fatal
1999,KWP Opole,0-6,0,Fatal
1999,KWP Rzeszów,0-6,1,Fatal
1999,KWP Białystok,0-6,0,Fatal
1999,KWP Gdańsk,0-6,0,Fatal
1999,KWP Katowice,0-6,0,Fatal
1999,KWP Kielce,0-6,0,Fatal
1999,KWP Olsztyn,0-6,0,Fatal
1999,KWP Poznań,0-6,2,Fatal
1999,KWP Szczecin,0-6,0,Fatal
1999,KSP Warszawa,0-6,0,Fatal
2000,KWP Wrocław,0-6,1,Fatal
2000,KWP Bydgoszcz,0-6,0,Fatal
2000,KWP Lublin,0-6,0,Fatal
2000,KWP Gorzów Wlkp.,0-6,0,Fatal
2000,KWP Łódź,0-6,0,Fatal
2000,KWP Kraków,0-6,0,Fatal
2000,KWP Radom,0-6,0,Fatal
2000,KWP Opole,0-6,1,Fatal
2000,KWP Rzeszów,0-6,1,Fatal
2000,KWP Białystok,0-6,0,Fatal
2000,KWP Gdańsk,0-6,0,Fatal
2000,KWP Katowice,0-6,1,Fatal
2000,KWP Kielce,0-6,0,Fatal
2000,KWP Olsztyn,0-6,0,Fatal
2000,KWP Poznań,0-6,1,Fatal
2000,KWP Szczecin,0-6,1,Fatal
2000,KSP Warszawa,0-6,0,Fatal
2001,KWP Wrocław,0-6,0,Fatal
2001,KWP Bydgoszcz,0-6,0,Fatal
2001,KWP Lublin,0-6,1,Fatal
2001,KWP Gorzów Wlkp.,0-6,1,Fatal
2001,KWP Łódź,0-6,0,Fatal
2001,KWP Kraków,0-6,0,Fatal
2001,KWP Radom,0-6,0,Fatal
2001,KWP Opole,0-6,0,Fatal
2001,KWP Rzeszów,0-6,1,Fatal
2001,KWP Białystok,0-6,0,Fatal
2001,KWP Gdańsk,0-6,0,Fatal
2001,KWP Katowice,0-6,0,Fatal
2001,KWP Kielce,0-6,1,Fatal
2001,KWP Olsztyn,0-6,0,Fatal
2001,KWP Poznań,0-6,2,Fatal
2001,KWP Szczecin,0-6,1,Fatal
2001,KSP Warszawa,0-6,2,Fatal
2002,KWP Wrocław,0-6,0,Fatal
2002,KWP Bydgoszcz,0-6,0,Fatal
2002,KWP Lublin,0-6,1,Fatal
2002,KWP Gorzów Wlkp.,0-6,0,Fatal
2002,KWP Łódź,0-6,0,Fatal
2002,KWP Kraków,0-6,0,Fatal
2002,KWP Radom,0-6,0,Fatal
2002,KWP Opole,0-6,0,Fatal
2002,KWP Rzeszów,0-6,0,Fatal
2002,KWP Białystok,0-6,0,Fatal
2002,KWP Gdańsk,0-6,0,Fatal
2002,KWP Katowice,0-6,0,Fatal
2002,KWP Kielce,0-6,0,Fatal
2002,KWP Olsztyn,0-6,0,Fatal
2002,KWP Poznań,0-6,0,Fatal
2002,KWP Szczecin,0-6,0,Fatal
2002,KSP Warszawa,0-6,0,Fatal
2003,KWP Wrocław,0-6,0,Fatal
2003,KWP Bydgoszcz,0-6,0,Fatal
2003,KWP Lublin,0-6,0,Fatal
2003,KWP Gorzów Wlkp.,0-6,0,Fatal
2003,KWP Łódź,0-6,0,Fatal
2003,KWP Kraków,0-6,0,Fatal
2003,KWP Radom,0-6,0,Fatal
2003,KWP Opole,0-6,0,Fatal
2003,KWP Rzeszów,0-6,0,Fatal
2003,KWP Białystok,0-6,0,Fatal
2003,KWP Gdańsk,0-6,0,Fatal
2003,KWP Katowice,0-6,0,Fatal
2003,KWP Kielce,0-6,0,Fatal
2003,KWP Olsztyn,0-6,0,Fatal
2003,KWP Poznań,0-6,0,Fatal
2003,KWP Szczecin,0-6,0,Fatal
2003,KSP Warszawa,0-6,0,Fatal
2004,KWP Wrocław,0-6,0,Fatal
2004,KWP Bydgoszcz,0-6,0,Fatal
2004,KWP Lublin,0-6,0,Fatal
2004,KWP Gorzów Wlkp.,0-6,0,Fatal
2004,KWP Łódź,0-6,0,Fatal
2004,KWP Kraków,0-6,0,Fatal
2004,KWP Radom,0-6,0,Fatal
2004,KWP Opole,0-6,0,Fatal
2004,KWP Rzeszów,0-6,0,Fatal
2004,KWP Białystok,0-6,0,Fatal
2004,KWP Gdańsk,0-6,0,Fatal
2004,KWP Katowice,0-6,0,Fatal
2004,KWP Kielce,0-6,0,Fatal
2004,KWP Olsztyn,0-6,0,Fatal
2004,KWP Poznań,0-6,0,Fatal
2004,KWP Szczecin,0-6,0,Fatal
2004,KSP Warszawa,0-6,0,Fatal
2005,KWP Wrocław,0-6,0,Fatal
2005,KWP Bydgoszcz,0-6,0,Fatal
2005,KWP Lublin,0-6,1,Fatal
2005,KWP Gorzów Wlkp.,0-6,0,Fatal
2005,KWP Łódź,0-6,0,Fatal
2005,KWP Kraków,0-6,0,Fatal
2005,KWP Radom,0-6,0,Fatal
2005,KWP Opole,0-6,0,Fatal
2005,KWP Rzeszów,0-6,0,Fatal
2005,KWP Białystok,0-6,0,Fatal
2005,KWP Gdańsk,0-6,0,Fatal
2005,KWP Katowice,0-6,0,Fatal
2005,KWP Kielce,0-6,0,Fatal
2005,KWP Olsztyn,0-6,0,Fatal
2005,KWP Poznań,0-6,0,Fatal
2005,KWP Szczecin,0-6,0,Fatal
2005,KSP Warszawa,0-6,0,Fatal
2006,KWP Wrocław,0-6,0,Fatal
2006,KWP Bydgoszcz,0-6,0,Fatal
2006,KWP Lublin,0-6,0,Fatal
2006,KWP Gorzów Wlkp.,0-6,0,Fatal
2006,KWP Łódź,0-6,0,Fatal
2006,KWP Kraków,0-6,0,Fatal
2006,KWP Radom,0-6,0,Fatal
2006,KWP Opole,0-6,0,Fatal
2006,KWP Rzeszów,0-6,0,Fatal
2006,KWP Białystok,0-6,0,Fatal
2006,KWP Gdańsk,0-6,0,Fatal
2006,KWP Katowice,0-6,0,Fatal
2006,KWP Kielce,0-6,0,Fatal
2006,KWP Olsztyn,0-6,1,Fatal
2006,KWP Poznań,0-6,0,Fatal
2006,KWP Szczecin,0-6,0,Fatal
2006,KSP Warszawa,0-6,0,Fatal
2007,KWP Wrocław,0-6,0,Fatal
2007,KWP Bydgoszcz,0-6,0,Fatal
2007,KWP Lublin,0-6,0,Fatal
2007,KWP Gorzów Wlkp.,0-6,0,Fatal
2007,KWP Łódź,0-6,0,Fatal
2007,KWP Kraków,0-6,0,Fatal
2007,KWP Radom,0-6,0,Fatal
2007,KWP Opole,0-6,0,Fatal
2007,KWP Rzeszów,0-6,0,Fatal
2007,KWP Białystok,0-6,0,Fatal
2007,KWP Gdańsk,0-6,0,Fatal
2007,KWP Katowice,0-6,0,Fatal
2007,KWP Kielce,0-6,0,Fatal
2007,KWP Olsztyn,0-6,0,Fatal
2007,KWP Poznań,0-6,0,Fatal
2007,KWP Szczecin,0-6,0,Fatal
2007,KSP Warszawa,0-6,0,Fatal
2008,KWP Wrocław,0-6,0,Fatal
2008,KWP Bydgoszcz,0-6,0,Fatal
2008,KWP Lublin,0-6,0,Fatal
2008,KWP Gorzów Wlkp.,0-6,0,Fatal
2008,KWP Łódź,0-6,0,Fatal
2008,KWP Kraków,0-6,0,Fatal
2008,KWP Radom,0-6,0,Fatal
2008,KWP Opole,0-6,0,Fatal
2008,KWP Rzeszów,0-6,0,Fatal
2008,KWP Białystok,0-6,0,Fatal
2008,KWP Gdańsk,0-6,0,Fatal
2008,KWP Katowice,0-6,0,Fatal
2008,KWP Kielce,0-6,0,Fatal
2008,KWP Olsztyn,0-6,0,Fatal
2008,KWP Poznań,0-6,0,Fatal
2008,KWP Szczecin,0-6,0,Fatal
2008,KSP Warszawa,0-6,0,Fatal
2009,KWP Wrocław,0-6,0,Fatal
2009,KWP Bydgoszcz,0-6,0,Fatal
2009,KWP Lublin,0-6,0,Fatal
2009,KWP Gorzów Wlkp.,0-6,0,Fatal
2009,KWP Łódź,0-6,0,Fatal
2009,KWP Kraków,0-6,0,Fatal
2009,KWP Radom,0-6,0,Fatal
2009,KWP Opole,0-6,0,Fatal
2009,KWP Rzeszów,0-6,0,Fatal
2009,KWP Białystok,0-6,0,Fatal
2009,KWP Gdańsk,0-6,0,Fatal
2009,KWP Katowice,0-6,0,Fatal
2009,KWP Kielce,0-6,0,Fatal
2009,KWP Olsztyn,0-6,0,Fatal
2009,KWP Poznań,0-6,0,Fatal
2009,KWP Szczecin,0-6,0,Fatal
2009,KSP Warszawa,0-6,0,Fatal
2010,KWP Wrocław,0-6,0,Fatal
2010,KWP Bydgoszcz,0-6,0,Fatal
2010,KWP Lublin,0-6,0,Fatal
2010,KWP Gorzów Wlkp.,0-6,0,Fatal
2010,KWP Łódź,0-6,0,Fatal
2010,KWP Kraków,0-6,0,Fatal
2010,KWP Radom,0-6,0,Fatal
2010,KWP Opole,0-6,0,Fatal
2010,KWP Rzeszów,0-6,0,Fatal
2010,KWP Białystok,0-6,0,Fatal
2010,KWP Gdańsk,0-6,0,Fatal
2010,KWP Katowice,0-6,0,Fatal
2010,KWP Kielce,0-6,0,Fatal
2010,KWP Olsztyn,0-6,0,Fatal
2010,KWP Poznań,0-6,0,Fatal
2010,KWP Szczecin,0-6,0,Fatal
2010,KSP Warszawa,0-6,0,Fatal
2011,KWP Wrocław,0-6,0,Fatal
2011,KWP Bydgoszcz,0-6,0,Fatal
2011,KWP Lublin,0-6,0,Fatal
2011,KWP Gorzów Wlkp.,0-6,0,Fatal
2011,KWP Łódź,0-6,0,Fatal
2011,KWP Kraków,0-6,0,Fatal
2011,KWP Radom,0-6,0,Fatal
2011,KWP Opole,0-6,0,Fatal
2011,KWP Rzeszów,0-6,0,Fatal
2011,KWP Białystok,0-6,0,Fatal
2011,KWP Gdańsk,0-6,0,Fatal
2011,KWP Katowice,0-6,0,Fatal
2011,KWP Kielce,0-6,0,Fatal
2011,KWP Olsztyn,0-6,0,Fatal
2011,KWP Poznań,0-6,0,Fatal
2011,KWP Szczecin,0-6,0,Fatal
2011,KSP Warszawa,0-6,0,Fatal
2012,KWP Wrocław,0-6,0,Fatal
2012,KWP Bydgoszcz,0-6,0,Fatal
2012,KWP Lublin,0-6,0,Fatal
2012,KWP Gorzów Wlkp.,0-6,0,Fatal
2012,KWP Łódź,0-6,0,Fatal
2012,KWP Kraków,0-6,0,Fatal
2012,KWP Radom,0-6,0,Fatal
2012,KWP Opole,0-6,0,Fatal
2012,KWP Rzeszów,0-6,0,Fatal
2012,KWP Białystok,0-6,0,Fatal
2012,KWP Gdańsk,0-6,0,Fatal
2012,KWP Katowice,0-6,0,Fatal
2012,KWP Kielce,0-6,0,Fatal
2012,KWP Olsztyn,0-6,0,Fatal
2012,KWP Poznań,0-6,0,Fatal
2012,KWP Szczecin,0-6,0,Fatal
2012,KSP Warszawa,0-6,0,Fatal
1999,KWP Wrocław,7-12,0,Fatal
1999,KWP Bydgoszcz,7-12,0,Fatal
1999,KWP Lublin,7-12,1,Fatal
1999,KWP Gorzów Wlkp.,7-12,0,Fatal
1999,KWP Łódź,7-12,3,Fatal
1999,KWP Kraków,7-12,0,Fatal
1999,KWP Radom,7-12,1,Fatal
1999,KWP Opole,7-12,0,Fatal
1999,KWP Rzeszów,7-12,1,Fatal
1999,KWP Białystok,7-12,0,Fatal
1999,KWP Gdańsk,7-12,0,Fatal
1999,KWP Katowice,7-12,2,Fatal
1999,KWP Kielce,7-12,1,Fatal
1999,KWP Olsztyn,7-12,0,Fatal
1999,KWP Poznań,7-12,2,Fatal
1999,KWP Szczecin,7-12,0,Fatal
1999,KSP Warszawa,7-12,0,Fatal
2000,KWP Wrocław,7-12,1,Fatal
2000,KWP Bydgoszcz,7-12,0,Fatal
2000,KWP Lublin,7-12,2,Fatal
2000,KWP Gorzów Wlkp.,7-12,0,Fatal
2000,KWP Łódź,7-12,2,Fatal
2000,KWP Kraków,7-12,0,Fatal
2000,KWP Radom,7-12,1,Fatal
2000,KWP Opole,7-12,0,Fatal
2000,KWP Rzeszów,7-12,1,Fatal
2000,KWP Białystok,7-12,3,Fatal
2000,KWP Gdańsk,7-12,0,Fatal
2000,KWP Katowice,7-12,0,Fatal
